,,,,,Total Population,,,,,,
,,,,,Population Reference Bureau prb.org,,,,,,
,,,,,"Sources: U.S. Census Bureau, Population Estimates Program ",,,,,,U.S. Indicators: Total Population - PRB
Year,County, Population ,,,,,,,,,
2015,McLean County," 173,141 ",,,,,,,,,
2016,McLean County," 173,070 ",,,,,,,,,
2017,McLean County," 172,754 ",,,,,,,,,
2018,McLean County," 172,410 ",,,,,,,,,
2019,McLean County," 171,517 ",,,,,,,,,
2000,Macon County," 114,499 ",,,,,,,,,
2001,Macon County," 113,604 ",,,,,,,,,
2002,Macon County," 112,564 ",,,,,,,,,
2003,Macon County," 111,572 ",,,,,,,,,
2004,Macon County," 111,181 ",,,,,,,,,
2005,Macon County," 111,083 ",,,,,,,,,
2006,Macon County," 110,808 ",,,,,,,,,
2007,Macon County," 110,751 ",,,,,,,,,
2008,Macon County," 110,588 ",,,,,,,,,
2009,Macon County," 110,732 ",,,,,,,,,
2010,Macon County," 110,787 ",,,,,,,,,
2011,Macon County," 110,684 ",,,,,,,,,
2012,Macon County," 110,134 ",,,,,,,,,
2013,Macon County," 109,561 ",,,,,,,,,
2014,Macon County," 108,515 ",,,,,,,,,
2015,Macon County," 107,343 ",,,,,,,,,
2016,Macon County," 106,383 ",,,,,,,,,
2017,Macon County," 105,399 ",,,,,,,,,
2018,Macon County," 104,504 ",,,,,,,,,
2019,Macon County," 104,009 ",,,,,,,,,
2000,Macoupin County," 48,972 ",,,,,,,,,
2001,Macoupin County," 48,788 ",,,,,,,,,
2002,Macoupin County," 48,719 ",,,,,,,,,
2003,Macoupin County," 48,690 ",,,,,,,,,
2004,Macoupin County," 48,612 ",,,,,,,,,
2005,Macoupin County," 48,418 ",,,,,,,,,
2006,Macoupin County," 48,176 ",,,,,,,,,
2007,Macoupin County," 48,195 ",,,,,,,,,
2008,Macoupin County," 48,092 ",,,,,,,,,
2009,Macoupin County," 47,630 ",,,,,,,,,
2010,Macoupin County," 47,797 ",,,,,,,,,
2011,Macoupin County," 47,739 ",,,,,,,,,
2012,Macoupin County," 47,054 ",,,,,,,,,
2013,Macoupin County," 46,680 ",,,,,,,,,
2014,Macoupin County," 46,208 ",,,,,,,,,
2015,Macoupin County," 45,876 ",,,,,,,,,
2016,Macoupin County," 45,691 ",,,,,,,,,
2017,Macoupin County," 45,505 ",,,,,,,,,
2018,Macoupin County," 45,318 ",,,,,,,,,
2019,Macoupin County," 44,926 ",,,,,,,,,
2000,Madison County," 259,204 ",,,,,,,,,
2001,Madison County," 260,343 ",,,,,,,,,
2002,Madison County," 261,130 ",,,,,,,,,
2003,Madison County," 262,566 ",,,,,,,,,
2004,Madison County," 263,722 ",,,,,,,,,
2005,Madison County," 264,759 ",,,,,,,,,
2006,Madison County," 266,164 ",,,,,,,,,
2007,Madison County," 267,382 ",,,,,,,,,
2008,Madison County," 268,232 ",,,,,,,,,
2009,Madison County," 268,978 ",,,,,,,,,
2010,Madison County," 269,310 ",,,,,,,,,
2011,Madison County," 268,636 ",,,,,,,,,
2012,Madison County," 268,072 ",,,,,,,,,
2013,Madison County," 267,268 ",,,,,,,,,
2014,Madison County," 266,566 ",,,,,,,,,
2015,Madison County," 265,996 ",,,,,,,,,
2016,Madison County," 265,641 ",,,,,,,,,
2017,Madison County," 265,251 ",,,,,,,,,
2018,Madison County," 264,026 ",,,,,,,,,
2019,Madison County," 262,966 ",,,,,,,,,
2000,Marion County," 41,665 ",,,,,,,,,
2001,Marion County," 41,393 ",,,,,,,,,
2002,Marion County," 40,971 ",,,,,,,,,
2003,Marion County," 40,602 ",,,,,,,,,
2004,Marion County," 40,229 ",,,,,,,,,
2005,Marion County," 39,941 ",,,,,,,,,
2006,Marion County," 40,037 ",,,,,,,,,
2007,Marion County," 39,898 ",,,,,,,,,
2008,Marion County," 39,794 ",,,,,,,,,
2009,Marion County," 39,465 ",,,,,,,,,
2010,Marion County," 39,416 ",,,,,,,,,
2011,Marion County," 39,141 ",,,,,,,,,
2012,Marion County," 39,008 ",,,,,,,,,
2013,Marion County," 38,669 ",,,,,,,,,
2014,Marion County," 38,555 ",,,,,,,,,
2015,Marion County," 38,359 ",,,,,,,,,
2016,Marion County," 38,045 ",,,,,,,,,
2017,Marion County," 37,726 ",,,,,,,,,
2018,Marion County," 37,381 ",,,,,,,,,
2019,Marion County," 37,205 ",,,,,,,,,
2000,Marshall County," 13,137 ",,,,,,,,,
2001,Marshall County," 12,917 ",,,,,,,,,
2002,Marshall County," 12,939 ",,,,,,,,,
2003,Marshall County," 12,911 ",,,,,,,,,
2004,Marshall County," 13,007 ",,,,,,,,,
2005,Marshall County," 12,952 ",,,,,,,,,
2006,Marshall County," 12,896 ",,,,,,,,,
2007,Marshall County," 12,896 ",,,,,,,,,
2008,Marshall County," 12,725 ",,,,,,,,,
2009,Marshall County," 12,671 ",,,,,,,,,
2010,Marshall County," 12,637 ",,,,,,,,,
2011,Marshall County," 12,487 ",,,,,,,,,
2012,Marshall County," 12,259 ",,,,,,,,,
2013,Marshall County," 12,128 ",,,,,,,,,
2014,Marshall County," 11,966 ",,,,,,,,,
2015,Marshall County," 11,925 ",,,,,,,,,
2016,Marshall County," 11,881 ",,,,,,,,,
2017,Marshall County," 11,668 ",,,,,,,,,
2018,Marshall County," 11,483 ",,,,,,,,,
2019,Marshall County," 11,438 ",,,,,,,,,
2000,Mason County," 16,001 ",,,,,,,,,
2001,Mason County," 15,960 ",,,,,,,,,
2002,Mason County," 15,847 ",,,,,,,,,
2003,Mason County," 15,717 ",,,,,,,,,
2004,Mason County," 15,671 ",,,,,,,,,
2005,Mason County," 15,471 ",,,,,,,,,
2006,Mason County," 15,153 ",,,,,,,,,
2007,Mason County," 15,078 ",,,,,,,,,
2008,Mason County," 14,962 ",,,,,,,,,
2009,Mason County," 14,787 ",,,,,,,,,
2010,Mason County," 14,651 ",,,,,,,,,
2011,Mason County," 14,471 ",,,,,,,,,
2012,Mason County," 14,322 ",,,,,,,,,
2013,Mason County," 14,144 ",,,,,,,,,
2014,Mason County," 14,103 ",,,,,,,,,
2015,Mason County," 13,863 ",,,,,,,,,
2016,Mason County," 13,675 ",,,,,,,,,
2017,Mason County," 13,677 ",,,,,,,,,
2018,Mason County," 13,533 ",,,,,,,,,
2019,Mason County," 13,359 ",,,,,,,,,
2000,Massac County," 15,136 ",,,,,,,,,
2001,Massac County," 15,077 ",,,,,,,,,
2002,Massac County," 15,206 ",,,,,,,,,
2003,Massac County," 15,205 ",,,,,,,,,
2004,Massac County," 15,444 ",,,,,,,,,
2005,Massac County," 15,477 ",,,,,,,,,
2006,Massac County," 15,397 ",,,,,,,,,
2007,Massac County," 15,471 ",,,,,,,,,
2008,Massac County," 15,408 ",,,,,,,,,
2009,Massac County," 15,435 ",,,,,,,,,
2010,Massac County," 15,380 ",,,,,,,,,
2011,Massac County," 15,281 ",,,,,,,,,
2012,Massac County," 15,066 ",,,,,,,,,
2013,Massac County," 14,847 ",,,,,,,,,
2014,Massac County," 14,756 ",,,,,,,,,
2015,Massac County," 14,567 ",,,,,,,,,
2016,Massac County," 14,440 ",,,,,,,,,
2017,Massac County," 14,291 ",,,,,,,,,
2018,Massac County," 14,023 ",,,,,,,,,
2019,Massac County," 13,772 ",,,,,,,,,
2000,Menard County," 12,476 ",,,,,,,,,
2001,Menard County," 12,503 ",,,,,,,,,
2002,Menard County," 12,525 ",,,,,,,,,
2003,Menard County," 12,562 ",,,,,,,,,
2004,Menard County," 12,641 ",,,,,,,,,
2005,Menard County," 12,556 ",,,,,,,,,
2006,Menard County," 12,570 ",,,,,,,,,
2007,Menard County," 12,746 ",,,,,,,,,
2008,Menard County," 12,780 ",,,,,,,,,
2009,Menard County," 12,720 ",,,,,,,,,
2010,Menard County," 12,696 ",,,,,,,,,
2011,Menard County," 12,698 ",,,,,,,,,
2012,Menard County," 12,691 ",,,,,,,,,
2013,Menard County," 12,572 ",,,,,,,,,
2014,Menard County," 12,508 ",,,,,,,,,
2015,Menard County," 12,356 ",,,,,,,,,
2016,Menard County," 12,398 ",,,,,,,,,
2017,Menard County," 12,293 ",,,,,,,,,
2018,Menard County," 12,289 ",,,,,,,,,
2019,Menard County," 12,196 ",,,,,,,,,
2000,Mercer County," 16,937 ",,,,,,,,,
2001,Mercer County," 16,910 ",,,,,,,,,
2002,Mercer County," 16,914 ",,,,,,,,,
2003,Mercer County," 16,829 ",,,,,,,,,
2004,Mercer County," 16,795 ",,,,,,,,,
2005,Mercer County," 16,694 ",,,,,,,,,
2006,Mercer County," 16,642 ",,,,,,,,,
2007,Mercer County," 16,598 ",,,,,,,,,
2008,Mercer County," 16,650 ",,,,,,,,,
2009,Mercer County," 16,438 ",,,,,,,,,
2010,Mercer County," 16,409 ",,,,,,,,,
2011,Mercer County," 16,316 ",,,,,,,,,
2012,Mercer County," 16,163 ",,,,,,,,,
2013,Mercer County," 16,075 ",,,,,,,,,
2014,Mercer County," 15,901 ",,,,,,,,,
2015,Mercer County," 15,746 ",,,,,,,,,
2016,Mercer County," 15,602 ",,,,,,,,,
2017,Mercer County," 15,608 ",,,,,,,,,
2018,Mercer County," 15,551 ",,,,,,,,,
2019,Mercer County," 15,437 ",,,,,,,,,
2000,Monroe County," 27,764 ",,,,,,,,,
2001,Monroe County," 28,302 ",,,,,,,,,
2002,Monroe County," 29,070 ",,,,,,,,,
2003,Monroe County," 29,771 ",,,,,,,,,
2004,Monroe County," 30,422 ",,,,,,,,,
2005,Monroe County," 31,007 ",,,,,,,,,
2006,Monroe County," 31,644 ",,,,,,,,,
2007,Monroe County," 32,139 ",,,,,,,,,
2008,Monroe County," 32,533 ",,,,,,,,,
2009,Monroe County," 32,848 ",,,,,,,,,
2010,Monroe County," 32,994 ",,,,,,,,,
2011,Monroe County," 33,214 ",,,,,,,,,
2012,Monroe County," 33,260 ",,,,,,,,,
2013,Monroe County," 33,457 ",,,,,,,,,
2014,Monroe County," 33,540 ",,,,,,,,,
2015,Monroe County," 33,739 ",,,,,,,,,
2016,Monroe County," 33,913 ",,,,,,,,,
2017,Monroe County," 34,179 ",,,,,,,,,
2018,Monroe County," 34,373 ",,,,,,,,,
2019,Monroe County," 34,637 ",,,,,,,,,
2000,Montgomery County," 30,657 ",,,,,,,,,
2001,Montgomery County," 30,516 ",,,,,,,,,
2002,Montgomery County," 30,550 ",,,,,,,,,
2003,Montgomery County," 30,355 ",,,,,,,,,
2004,Montgomery County," 30,394 ",,,,,,,,,
2005,Montgomery County," 30,288 ",,,,,,,,,
2006,Montgomery County," 30,378 ",,,,,,,,,
2007,Montgomery County," 30,295 ",,,,,,,,,
2008,Montgomery County," 30,276 ",,,,,,,,,
2009,Montgomery County," 30,124 ",,,,,,,,,
2010,Montgomery County," 30,097 ",,,,,,,,,
2011,Montgomery County," 29,864 ",,,,,,,,,
2012,Montgomery County," 29,616 ",,,,,,,,,
2013,Montgomery County," 29,362 ",,,,,,,,,
2014,Montgomery County," 29,449 ",,,,,,,,,
2015,Montgomery County," 29,192 ",,,,,,,,,
2016,Montgomery County," 29,061 ",,,,,,,,,
2017,Montgomery County," 28,781 ",,,,,,,,,
2018,Montgomery County," 28,691 ",,,,,,,,,
2019,Montgomery County," 28,414 ",,,,,,,,,
2000,Morgan County," 36,638 ",,,,,,,,,
2001,Morgan County," 36,403 ",,,,,,,,,
2002,Morgan County," 36,262 ",,,,,,,,,
2003,Morgan County," 36,241 ",,,,,,,,,
2004,Morgan County," 36,332 ",,,,,,,,,
2005,Morgan County," 36,101 ",,,,,,,,,
2006,Morgan County," 35,966 ",,,,,,,,,
2007,Morgan County," 35,936 ",,,,,,,,,
2008,Morgan County," 35,761 ",,,,,,,,,
2009,Morgan County," 35,602 ",,,,,,,,,
2010,Morgan County," 35,503 ",,,,,,,,,
2011,Morgan County," 35,481 ",,,,,,,,,
2012,Morgan County," 35,317 ",,,,,,,,,
2013,Morgan County," 35,000 ",,,,,,,,,
2014,Morgan County," 34,673 ",,,,,,,,,
2015,Morgan County," 34,673 ",,,,,,,,,
2016,Morgan County," 34,632 ",,,,,,,,,
2017,Morgan County," 34,245 ",,,,,,,,,
2018,Morgan County," 34,027 ",,,,,,,,,
2019,Morgan County," 33,658 ",,,,,,,,,
2000,Moultrie County," 14,327 ",,,,,,,,,
2001,Moultrie County," 14,324 ",,,,,,,,,
2002,Moultrie County," 14,362 ",,,,,,,,,
2003,Moultrie County," 14,432 ",,,,,,,,,
2004,Moultrie County," 14,521 ",,,,,,,,,
2005,Moultrie County," 14,587 ",,,,,,,,,
2006,Moultrie County," 14,565 ",,,,,,,,,
2007,Moultrie County," 14,666 ",,,,,,,,,
2008,Moultrie County," 14,743 ",,,,,,,,,
2009,Moultrie County," 14,787 ",,,,,,,,,
2010,Moultrie County," 14,859 ",,,,,,,,,
2011,Moultrie County," 14,856 ",,,,,,,,,
2012,Moultrie County," 14,874 ",,,,,,,,,
2013,Moultrie County," 14,796 ",,,,,,,,,
2014,Moultrie County," 14,751 ",,,,,,,,,
2015,Moultrie County," 14,743 ",,,,,,,,,
2016,Moultrie County," 14,610 ",,,,,,,,,
2017,Moultrie County," 14,701 ",,,,,,,,,
2018,Moultrie County," 14,648 ",,,,,,,,,
2019,Moultrie County," 14,501 ",,,,,,,,,
2000,Ogle County," 51,275 ",,,,,,,,,
2001,Ogle County," 51,468 ",,,,,,,,,
2002,Ogle County," 51,758 ",,,,,,,,,
2003,Ogle County," 52,227 ",,,,,,,,,
2004,Ogle County," 52,536 ",,,,,,,,,
2005,Ogle County," 52,893 ",,,,,,,,,
2006,Ogle County," 53,358 ",,,,,,,,,
2007,Ogle County," 53,634 ",,,,,,,,,
2008,Ogle County," 53,802 ",,,,,,,,,
2009,Ogle County," 53,621 ",,,,,,,,,
2010,Ogle County," 53,414 ",,,,,,,,,
2011,Ogle County," 53,064 ",,,,,,,,,
2012,Ogle County," 52,776 ",,,,,,,,,
2013,Ogle County," 52,266 ",,,,,,,,,
2014,Ogle County," 51,931 ",,,,,,,,,
2015,Ogle County," 51,559 ",,,,,,,,,
2016,Ogle County," 51,148 ",,,,,,,,,
2017,Ogle County," 50,993 ",,,,,,,,,
2018,Ogle County," 50,781 ",,,,,,,,,
2019,Ogle County," 50,643 ",,,,,,,,,
2000,Peoria County," 183,186 ",,,,,,,,,
2001,Peoria County," 182,348 ",,,,,,,,,
2002,Peoria County," 182,685 ",,,,,,,,,
2003,Peoria County," 182,338 ",,,,,,,,,
2004,Peoria County," 182,613 ",,,,,,,,,
2005,Peoria County," 182,868 ",,,,,,,,,
2006,Peoria County," 183,446 ",,,,,,,,,
2007,Peoria County," 184,048 ",,,,,,,,,
2008,Peoria County," 184,803 ",,,,,,,,,
2009,Peoria County," 186,930 ",,,,,,,,,
2010,Peoria County," 186,222 ",,,,,,,,,
2011,Peoria County," 186,754 ",,,,,,,,,
2012,Peoria County," 187,317 ",,,,,,,,,
2013,Peoria County," 188,643 ",,,,,,,,,
2014,Peoria County," 187,512 ",,,,,,,,,
2015,Peoria County," 186,481 ",,,,,,,,,
2016,Peoria County," 185,043 ",,,,,,,,,
2017,Peoria County," 182,525 ",,,,,,,,,
2018,Peoria County," 180,620 ",,,,,,,,,
2019,Peoria County," 179,179 ",,,,,,,,,
2000,Perry County," 23,055 ",,,,,,,,,
2001,Perry County," 23,006 ",,,,,,,,,
2002,Perry County," 22,708 ",,,,,,,,,
2003,Perry County," 22,631 ",,,,,,,,,
2004,Perry County," 22,630 ",,,,,,,,,
2005,Perry County," 22,608 ",,,,,,,,,
2006,Perry County," 22,692 ",,,,,,,,,
2007,Perry County," 22,596 ",,,,,,,,,
2008,Perry County," 22,434 ",,,,,,,,,
2009,Perry County," 22,374 ",,,,,,,,,
2010,Perry County," 22,315 ",,,,,,,,,
2011,Perry County," 22,263 ",,,,,,,,,
2012,Perry County," 21,846 ",,,,,,,,,
2013,Perry County," 21,714 ",,,,,,,,,
2014,Perry County," 21,541 ",,,,,,,,,
2015,Perry County," 21,521 ",,,,,,,,,
2016,Perry County," 21,391 ",,,,,,,,,
2017,Perry County," 21,281 ",,,,,,,,,
2018,Perry County," 21,144 ",,,,,,,,,
2019,Perry County," 20,916 ",,,,,,,,,
2000,Piatt County," 16,387 ",,,,,,,,,
2001,Piatt County," 16,357 ",,,,,,,,,
2002,Piatt County," 16,216 ",,,,,,,,,
2003,Piatt County," 16,375 ",,,,,,,,,
2004,Piatt County," 16,463 ",,,,,,,,,
2005,Piatt County," 16,649 ",,,,,,,,,
2006,Piatt County," 16,682 ",,,,,,,,,
2007,Piatt County," 16,664 ",,,,,,,,,
2008,Piatt County," 16,716 ",,,,,,,,,
2009,Piatt County," 16,774 ",,,,,,,,,
2010,Piatt County," 16,709 ",,,,,,,,,
2011,Piatt County," 16,679 ",,,,,,,,,
2012,Piatt County," 16,501 ",,,,,,,,,
2013,Piatt County," 16,429 ",,,,,,,,,
2014,Piatt County," 16,409 ",,,,,,,,,
2015,Piatt County," 16,350 ",,,,,,,,,
2016,Piatt County," 16,524 ",,,,,,,,,
2017,Piatt County," 16,422 ",,,,,,,,,
2018,Piatt County," 16,366 ",,,,,,,,,
2019,Piatt County," 16,344 ",,,,,,,,,
2000,Pike County," 17,320 ",,,,,,,,,
2001,Pike County," 17,178 ",,,,,,,,,
2002,Pike County," 17,031 ",,,,,,,,,
2003,Pike County," 16,866 ",,,,,,,,,
2004,Pike County," 16,910 ",,,,,,,,,
2005,Pike County," 16,862 ",,,,,,,,,
2006,Pike County," 16,632 ",,,,,,,,,
2007,Pike County," 16,772 ",,,,,,,,,
2008,Pike County," 16,615 ",,,,,,,,,
2009,Pike County," 16,473 ",,,,,,,,,
2010,Pike County," 16,394 ",,,,,,,,,
2011,Pike County," 16,348 ",,,,,,,,,
2012,Pike County," 16,234 ",,,,,,,,,
2013,Pike County," 16,071 ",,,,,,,,,
2014,Pike County," 15,956 ",,,,,,,,,
2015,Pike County," 15,795 ",,,,,,,,,
2016,Pike County," 15,742 ",,,,,,,,,
2017,Pike County," 15,668 ",,,,,,,,,
2018,Pike County," 15,595 ",,,,,,,,,
2019,Pike County," 15,561 ",,,,,,,,,
2000,Pope County," 4,411 ",,,,,,,,,
2001,Pope County," 4,376 ",,,,,,,,,
2002,Pope County," 4,334 ",,,,,,,,,
2003,Pope County," 4,393 ",,,,,,,,,
2004,Pope County," 4,424 ",,,,,,,,,
2005,Pope County," 4,346 ",,,,,,,,,
2006,Pope County," 4,397 ",,,,,,,,,
2007,Pope County," 4,439 ",,,,,,,,,
2008,Pope County," 4,393 ",,,,,,,,,
2009,Pope County," 4,431 ",,,,,,,,,
2010,Pope County," 4,474 ",,,,,,,,,
2011,Pope County," 4,498 ",,,,,,,,,
2012,Pope County," 4,459 ",,,,,,,,,
2013,Pope County," 4,457 ",,,,,,,,,
2014,Pope County," 4,375 ",,,,,,,,,
2015,Pope County," 4,291 ",,,,,,,,,
2016,Pope County," 4,182 ",,,,,,,,,
2017,Pope County," 4,183 ",,,,,,,,,
2018,Pope County," 4,184 ",,,,,,,,,
2019,Pope County," 4,177 ",,,,,,,,,
2000,Pulaski County," 7,294 ",,,,,,,,,
2001,Pulaski County," 7,118 ",,,,,,,,,
2002,Pulaski County," 7,001 ",,,,,,,,,
2003,Pulaski County," 6,859 ",,,,,,,,,
2004,Pulaski County," 6,733 ",,,,,,,,,
2005,Pulaski County," 6,575 ",,,,,,,,,
2006,Pulaski County," 6,434 ",,,,,,,,,
2007,Pulaski County," 6,359 ",,,,,,,,,
2008,Pulaski County," 6,198 ",,,,,,,,,
2009,Pulaski County," 6,164 ",,,,,,,,,
2010,Pulaski County," 6,126 ",,,,,,,,,
2011,Pulaski County," 5,986 ",,,,,,,,,
2012,Pulaski County," 5,962 ",,,,,,,,,
2013,Pulaski County," 5,893 ",,,,,,,,,
2014,Pulaski County," 5,797 ",,,,,,,,,
2015,Pulaski County," 5,657 ",,,,,,,,,
2016,Pulaski County," 5,604 ",,,,,,,,,
2017,Pulaski County," 5,520 ",,,,,,,,,
2018,Pulaski County," 5,434 ",,,,,,,,,
2019,Pulaski County," 5,335 ",,,,,,,,,
2000,Putnam County," 6,065 ",,,,,,,,,
2001,Putnam County," 6,052 ",,,,,,,,,
2002,Putnam County," 6,061 ",,,,,,,,,
2003,Putnam County," 6,074 ",,,,,,,,,
2004,Putnam County," 6,015 ",,,,,,,,,
2005,Putnam County," 5,977 ",,,,,,,,,
2006,Putnam County," 5,931 ",,,,,,,,,
2007,Putnam County," 5,987 ",,,,,,,,,
2008,Putnam County," 5,989 ",,,,,,,,,
2009,Putnam County," 5,997 ",,,,,,,,,
2010,Putnam County," 6,012 ",,,,,,,,,
2011,Putnam County," 5,976 ",,,,,,,,,
2012,Putnam County," 5,910 ",,,,,,,,,
2013,Putnam County," 5,855 ",,,,,,,,,
2014,Putnam County," 5,832 ",,,,,,,,,
2015,Putnam County," 5,727 ",,,,,,,,,
2016,Putnam County," 5,710 ",,,,,,,,,
2017,Putnam County," 5,694 ",,,,,,,,,
2018,Putnam County," 5,736 ",,,,,,,,,
2019,Putnam County," 5,739 ",,,,,,,,,
2000,Randolph County," 33,910 ",,,,,,,,,
2001,Randolph County," 34,127 ",,,,,,,,,
2002,Randolph County," 33,512 ",,,,,,,,,
2003,Randolph County," 33,410 ",,,,,,,,,
2004,Randolph County," 33,714 ",,,,,,,,,
2005,Randolph County," 33,588 ",,,,,,,,,
2006,Randolph County," 33,688 ",,,,,,,,,
2007,Randolph County," 33,598 ",,,,,,,,,
2008,Randolph County," 33,584 ",,,,,,,,,
2009,Randolph County," 33,528 ",,,,,,,,,
2010,Randolph County," 33,464 ",,,,,,,,,
2011,Randolph County," 33,425 ",,,,,,,,,
2012,Randolph County," 33,075 ",,,,,,,,,
2013,Randolph County," 33,175 ",,,,,,,,,
2014,Randolph County," 33,138 ",,,,,,,,,
2015,Randolph County," 32,806 ",,,,,,,,,
2016,Randolph County," 32,414 ",,,,,,,,,
2017,Randolph County," 32,297 ",,,,,,,,,
2018,Randolph County," 32,177 ",,,,,,,,,
2019,Randolph County," 31,782 ",,,,,,,,,
2000,Richland County," 16,259 ",,,,,,,,,
2001,Richland County," 16,162 ",,,,,,,,,
2002,Richland County," 16,326 ",,,,,,,,,
2003,Richland County," 16,305 ",,,,,,,,,
2004,Richland County," 16,270 ",,,,,,,,,
2005,Richland County," 16,258 ",,,,,,,,,
2006,Richland County," 16,171 ",,,,,,,,,
2007,Richland County," 16,153 ",,,,,,,,,
2008,Richland County," 16,061 ",,,,,,,,,
2009,Richland County," 16,229 ",,,,,,,,,
2010,Richland County," 16,194 ",,,,,,,,,
2011,Richland County," 16,190 ",,,,,,,,,
2012,Richland County," 16,134 ",,,,,,,,,
2013,Richland County," 16,008 ",,,,,,,,,
2014,Richland County," 16,020 ",,,,,,,,,
2015,Richland County," 15,957 ",,,,,,,,,
2016,Richland County," 15,829 ",,,,,,,,,
2017,Richland County," 15,837 ",,,,,,,,,
2018,Richland County," 15,695 ",,,,,,,,,
2019,Richland County," 15,513 ",,,,,,,,,
2000,Rock Island County," 149,134 ",,,,,,,,,
2001,Rock Island County," 148,734 ",,,,,,,,,
2002,Rock Island County," 148,286 ",,,,,,,,,
2003,Rock Island County," 147,384 ",,,,,,,,,
2004,Rock Island County," 147,291 ",,,,,,,,,
2005,Rock Island County," 147,067 ",,,,,,,,,
2006,Rock Island County," 147,131 ",,,,,,,,,
2007,Rock Island County," 147,918 ",,,,,,,,,
2008,Rock Island County," 147,501 ",,,,,,,,,
2009,Rock Island County," 147,552 ",,,,,,,,,
2010,Rock Island County," 147,610 ",,,,,,,,,
2011,Rock Island County," 147,457 ",,,,,,,,,
2012,Rock Island County," 147,672 ",,,,,,,,,
2013,Rock Island County," 147,650 ",,,,,,,,,
2014,Rock Island County," 147,035 ",,,,,,,,,
2015,Rock Island County," 146,094 ",,,,,,,,,
2016,Rock Island County," 144,943 ",,,,,,,,,
2017,Rock Island County," 143,828 ",,,,,,,,,
2018,Rock Island County," 142,621 ",,,,,,,,,
2019,Rock Island County," 141,879 ",,,,,,,,,
2000,St. Clair County," 256,462 ",,,,,,,,,
2001,St. Clair County," 256,540 ",,,,,,,,,
2002,St. Clair County," 257,952 ",,,,,,,,,
2003,St. Clair County," 258,448 ",,,,,,,,,
2004,St. Clair County," 260,214 ",,,,,,,,,
2005,St. Clair County," 261,255 ",,,,,,,,,
2006,St. Clair County," 263,445 ",,,,,,,,,
2007,St. Clair County," 264,764 ",,,,,,,,,
2008,St. Clair County," 266,518 ",,,,,,,,,
2009,St. Clair County," 268,489 ",,,,,,,,,
2010,St. Clair County," 270,353 ",,,,,,,,,
2011,St. Clair County," 270,048 ",,,,,,,,,
2012,St. Clair County," 268,673 ",,,,,,,,,
2013,St. Clair County," 266,831 ",,,,,,,,,
2014,St. Clair County," 265,941 ",,,,,,,,,
2015,St. Clair County," 264,858 ",,,,,,,,,
2016,St. Clair County," 263,187 ",,,,,,,,,
2017,St. Clair County," 262,600 ",,,,,,,,,
2018,St. Clair County," 261,360 ",,,,,,,,,
2019,St. Clair County," 259,686 ",,,,,,,,,
2000,Saline County," 26,603 ",,,,,,,,,
2001,Saline County," 26,249 ",,,,,,,,,
2002,Saline County," 26,060 ",,,,,,,,,
2003,Saline County," 25,832 ",,,,,,,,,
2004,Saline County," 25,763 ",,,,,,,,,
2005,Saline County," 25,526 ",,,,,,,,,
2006,Saline County," 25,482 ",,,,,,,,,
2007,Saline County," 25,390 ",,,,,,,,,
2008,Saline County," 25,140 ",,,,,,,,,
2009,Saline County," 24,911 ",,,,,,,,,
2010,Saline County," 24,902 ",,,,,,,,,
2011,Saline County," 24,907 ",,,,,,,,,
2012,Saline County," 24,914 ",,,,,,,,,
2013,Saline County," 24,803 ",,,,,,,,,
2014,Saline County," 24,496 ",,,,,,,,,
2015,Saline County," 24,495 ",,,,,,,,,
2016,Saline County," 24,230 ",,,,,,,,,
2017,Saline County," 23,963 ",,,,,,,,,
2018,Saline County," 23,789 ",,,,,,,,,
2019,Saline County," 23,491 ",,,,,,,,,
2000,Sangamon County," 189,152 ",,,,,,,,,
2001,Sangamon County," 189,924 ",,,,,,,,,
2002,Sangamon County," 190,756 ",,,,,,,,,
2003,Sangamon County," 191,339 ",,,,,,,,,
2004,Sangamon County," 191,885 ",,,,,,,,,
2005,Sangamon County," 192,432 ",,,,,,,,,
2006,Sangamon County," 193,317 ",,,,,,,,,
2007,Sangamon County," 194,025 ",,,,,,,,,
2008,Sangamon County," 195,094 ",,,,,,,,,
2009,Sangamon County," 196,180 ",,,,,,,,,
2010,Sangamon County," 197,769 ",,,,,,,,,
2011,Sangamon County," 199,038 ",,,,,,,,,
2012,Sangamon County," 199,404 ",,,,,,,,,
2013,Sangamon County," 199,141 ",,,,,,,,,
2014,Sangamon County," 199,184 ",,,,,,,,,
2015,Sangamon County," 198,898 ",,,,,,,,,
2016,Sangamon County," 198,026 ",,,,,,,,,
2017,Sangamon County," 197,072 ",,,,,,,,,
2018,Sangamon County," 195,639 ",,,,,,,,,
2019,Sangamon County," 194,672 ",,,,,,,,,
2000,Schuyler County," 7,199 ",,,,,,,,,
2001,Schuyler County," 7,123 ",,,,,,,,,
2002,Schuyler County," 7,175 ",,,,,,,,,
2003,Schuyler County," 7,236 ",,,,,,,,,
2004,Schuyler County," 7,374 ",,,,,,,,,
2005,Schuyler County," 7,508 ",,,,,,,,,
2006,Schuyler County," 7,513 ",,,,,,,,,
2007,Schuyler County," 7,545 ",,,,,,,,,
2008,Schuyler County," 7,543 ",,,,,,,,,
2009,Schuyler County," 7,489 ",,,,,,,,,
2010,Schuyler County," 7,535 ",,,,,,,,,
2011,Schuyler County," 7,464 ",,,,,,,,,
2012,Schuyler County," 7,456 ",,,,,,,,,
