RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
394404,10,"Boston, MA",Msa,MA,168346,168341,168514,168792,169161,169569,170206,170912,171544,172248,172989,173776,174032,174409,174757,175542,176407,177336,178065,178909,179784,180844,181813,183098,184841,186710,188504,189956,191265,192589,193829,195164,196904,198556,200535,201925,204133,206366,209005,211463,213843,216165,218777,220797,222888,224665,226573,229004,231338,234266,236772,239240,241836,244589,247709,251305,254938,258565,262156,265922,269572,272832,276125,279650,283175,286757,290213,293706,296920,300153,303301,306140,308765,311209,313834,316444,319173,322101,325405,328825,332395,336591,340619,344573,347895,351277,354701,358187,361600,364664,366772,368859,370705,372569,374559,376941,379805,382523,385152,387624,390068,392842,396091,399428,402726,405682,408589,411117,413407,416382,418950,421597,423722,425010,426377,426839,428269,429135,429947,429640,429122,427532,426044,424420,422854,421355,418854,416672,413553,410987,408171,406284,404846,403904,403033,401721,400149,398424,397114,395860,394746,393274,391623,389696,387338,384717,382373,380029,377848,375444,373199,371017,368763,366279,363868,361155,358797,356514,354088,352115,350849,350362,350185,350005,350344,350895,351705,352720,353818,355229,356488,357351,357570,357266,356746,356163,355007,354037,352988,352481,351843,350337,348334,346520,345040,344384,343231,342287,341131,339870,338583,337268,336522,336212,336515,336733,337380,337852,339021,339994,341089,342731,344983,347472,348929,351436,354286,357958,360718,362871,364959,367521,371111,374451,377052,378647,380260,381133,382289,383815,385556,387513,388868,390171,390651,390834,391484,393541,396413,399299,401109,401500,402230,403332,405809,408183,410118,412334,413865,415169,416736,418566,420711,422987,425593,427862,428866,430126,432351,434610,437267,439400,441116,442454,444084,446762,449162,451757,454850,457076,459363,461128,463970,466262,468646,471276,474608,477330,479915,482104,483894,485147,485275,486056,486301,487314,488222,488966,488633,488357,488967,490881,491974,492444,492908,493189,493699,494500,496956,499008,502192,504523,507553,509193,512316,516676,521892,527434,533238,538986,543930,549800,555752,563149
395057,11,"San Francisco, CA",Msa,CA,256813,255949,255533,254761,254424,254139,253875,254003,254398,255240,256093,257180,258211,259752,261375,263313,265366,267483,269866,272052,274421,276518,279025,281794,284717,287638,290384,293061,295378,298107,301265,304368,307401,309886,312446,314395,317041,319882,322983,325292,327373,330068,332609,336059,339167,344279,349237,354942,360533,366075,371450,378031,386444,394584,402257,408712,416372,423475,431061,439145,446217,453018,459813,466094,470638,473163,475519,477947,479947,481213,482258,482250,482489,483249,484859,487649,491352,497138,503211,509226,514139,518302,522425,526413,530361,534044,536883,539526,541052,542552,544560,548378,553096,559163,564931,571583,579429,587653,597330,605885,615488,624944,635431,644927,654965,664466,675431,686618,697722,709041,718967,730314,742043,753236,762193,769917,777840,786301,791877,795802,796976,799504,801900,802798,801494,799972,798512,797780,795101,792386,791040,791236,792715,789227,785517,781170,778044,773656,769864,766771,763857,757465,750134,738890,730799,723452,716445,709059,700455,691381,681343,671433,662704,653128,641354,631251,618449,610044,602454,596153,589940,587057,585516,581694,576751,576614,581419,588428,594441,597195,597463,597554,598892,598287,594923,594019,592038,589807,584260,577900,573299,568384,565544,561821,556429,550022,547517,544229,544087,540945,539314,537442,534514,534583,535115,538216,543326,551931,559573,568845,576437,586327,595991,605730,619798,631725,646637,659611,675679,688798,701108,710139,719308,728228,738330,749819,757909,766093,769366,773942,774418,775712,778139,782892,788510,794266,801846,808469,813059,819551,830462,841513,851558,861274,873144,886168,899208,908899,914230,919573,929942,939122,942007,943778,946319,950448,948506,946854,944877,949721,954579,961332,964501,968953,974213,978995,984625,991057,1001425,1010079,1021929,1032050,1047079,1061923,1076223,1085910,1097131,1110348,1125278,1136944,1144883,1151513,1153176,1152421,1146751,1136469,1127593,1123032,1119513,1118249,1121808,1125440,1126798,1120331,1118288,1116501,1118098,1124433,1135252,1143767,1151593,1150185,1145032,1139357,1141170,1150495,1158955,1169526,1179759,1189587,1196778,1206154,1217058,1235705
394532,12,"Detroit, MI",Msa,MI,105988,106370,106738,107529,108340,109151,109880,110501,111057,111603,112229,112954,113718,114435,115168,115841,116527,117127,117894,118776,119772,120705,121598,122345,123026,123684,124346,125023,125663,126451,127182,127983,128759,129669,130457,131233,132022,133027,134019,134981,135886,136836,137728,138649,139573,140521,141429,142375,143392,144343,145398,146503,147705,148836,150114,151230,152213,153029,154069,155128,156100,156930,157732,158520,159323,160033,160722,161422,162223,162947,163533,164086,164699,165319,165882,166295,166610,167015,167377,167821,168150,168592,169021,169462,169863,170354,170678,171192,171665,172202,172589,172951,173409,173935,174477,174975,175441,175821,176352,176757,177237,177676,178251,178767,179191,179563,179892,180243,180605,180881,181186,181478,181869,182075,182220,182425,182783,183128,183358,183486,183632,183816,183885,183762,183488,183098,182652,182025,181323,180445,179469,178341,177180,176015,174852,173836,172636,171574,170356,169410,167874,165910,163841,162346,161139,159802,157891,155183,151996,148689,145217,141519,138272,136062,133992,131181,127163,123269,119730,117161,114960,112810,111348,109904,108706,106872,105374,104178,103998,103561,103241,102759,102615,102721,102132,101496,100478,99669,98644,97786,96832,96280,95579,94863,93888,92840,92042,91664,91755,91922,92100,92228,92355,92339,92728,93185,93979,94807,95918,96781,97426,98287,99303,100352,101354,102729,104270,105964,107648,109366,111226,113338,115685,117760,119605,121412,123264,124811,125922,126827,127679,128706,129548,130145,130482,130876,131527,132180,132891,133613,134538,135203,135676,135994,136465,137117,137630,138199,138802,139775,140637,141500,142014,143162,144287,145565,146656,147638,148852,150080,151183,152036,152875,153861,155102,156124,157402,158538,159534,160559,161540,162593,163711,164782,166195,167554,169050,170453,171782,173183,174358,175283,176108,176814,177558,178358,179027,179598,179695,179929,181013,182600,183998,184395,184375,184239,184231,184285,185013,185841,187499,188904,189884,190175,190934,192680,194872,197273,199619,201991,203908,205937,207653,209728
395025,13,"Riverside, CA",Msa,CA,126834,126315,125994,125303,124787,124307,123892,123700,123625,123726,123777,123875,123970,124257,124518,124866,125190,125585,126040,126423,126823,127135,127684,128308,128810,129219,129618,130239,130775,131425,132083,132610,133000,133420,133767,134180,135141,136313,137516,138204,139005,139705,140499,141323,142462,143532,144746,145826,146591,147505,148452,149844,151061,152317,153437,154603,155762,157128,158482,159893,161421,162847,164451,165940,167488,168892,170477,172080,173625,175051,176524,178268,180019,181853,183443,184991,186660,188776,191039,193520,196261,199021,201989,204615,207705,210326,213262,216286,220033,223418,226620,229504,232896,236891,241425,245799,250190,254999,260836,266482,272553,279369,287242,295908,303164,310118,315863,323485,329950,337251,342698,350225,355875,361603,366323,371610,377568,383036,388398,392166,396336,399588,404194,407415,411325,414150,416613,418116,419338,419664,419639,418689,417596,416634,415150,413074,409825,405623,401527,396215,390355,382917,375846,369157,362363,352273,339816,326712,315181,303799,291608,280327,270183,262252,252939,243117,233246,227625,223579,219931,215063,212246,210535,209392,207129,205764,205724,207047,208708,208943,209343,210050,211532,212029,211965,210997,211142,210210,210064,209516,209150,208507,207475,206223,205323,203810,202837,202005,201190,200718,200226,199869,199310,198771,198894,199684,200348,201702,203329,206448,209372,211465,212924,215192,218698,222385,226606,231186,236438,241854,247399,251525,256749,262776,269570,274732,278815,283050,286137,287926,289580,291059,292232,293210,293427,294381,294762,295697,296520,297717,298995,300886,301997,303523,304737,306635,308723,310262,311897,313776,315770,317341,318985,320460,322413,323653,325927,327797,329372,330653,332150,333987,335738,337259,339177,341505,343563,346371,347753,350087,352037,354909,357298,359574,361784,364693,367042,369169,371651,373715,375700,376297,377448,377484,378206,378082,379684,380512,381930,382425,383468,384513,385584,386098,386105,387342,388200,390243,391128,392854,394506,396610,398374,400403,403547,408051,413262,418404,424202,430145,436881,443990,451847,460833
394976,14,"Phoenix, AZ",Msa,AZ,114447,114766,115130,115831,116516,117133,117704,118227,118744,119249,119771,120288,120803,121332,121809,122261,122688,123121,123528,123949,124427,124938,125434,125917,126487,127055,127582,128022,128505,129022,129705,130466,131180,131850,132520,133218,133684,134135,134654,135371,136119,137144,138063,138962,139689,140412,141051,141667,142525,143463,144415,145296,146165,146773,147432,148034,148836,149546,150288,151043,151795,152527,153211,153846,154492,155099,155646,156148,156709,157369,158132,158801,159388,159880,160483,161079,161626,162283,162949,163749,164336,164984,165625,166431,167289,168114,168844,169593,170302,170941,171382,171903,172780,173809,174848,175836,177016,178043,179362,180654,182379,183756,185809,188336,190707,193463,196442,201044,206420,212111,217369,223116,229939,238912,248678,258360,268727,277207,285933,291142,294386,298605,303171,307752,308960,308591,306697,304150,300732,298884,296816,295779,294743,293336,292096,291130,290147,288036,285449,283129,280454,277189,273270,269532,265535,259327,252841,244928,239531,233757,228097,221091,214677,209318,202099,194767,187984,184464,180822,177216,172849,169514,167397,165717,164384,161703,161647,161777,162543,161208,159751,159141,158200,157289,154502,152472,149817,148550,146693,144751,142438,140804,140124,138427,136621,134526,134039,133850,134001,134250,134543,136023,137077,138710,139680,142678,146600,150612,153836,156941,160714,164195,167952,169998,172782,174478,177456,179455,181410,183928,187255,190063,192292,193975,194676,196309,198187,201085,201839,201700,201443,201578,201196,201108,200682,201192,202584,204210,204777,205086,206826,209153,211257,212322,214087,215682,217622,218631,219433,220224,222090,223481,224370,225254,226326,227631,228009,228996,230066,231876,233605,234893,235738,236834,238193,239519,240668,242122,244072,245309,246636,247904,249488,250860,252450,254421,256266,258002,259840,261609,263183,264442,265782,266797,267680,268677,269683,270804,271568,272207,273474,275488,277609,279473,280828,282443,284086,286072,287599,289616,291557,295465,298644,302249,305335,309320,314034,319069,324470,330003,336362,342623,349740,355822
395078,15,"Seattle, WA",Msa,WA,168597,168563,168560,168569,168632,169041,169494,170045,170407,170922,171553,172267,172978,173821,174797,175972,177247,178102,179029,179789,180734,181647,182671,183943,185608,187206,188800,189943,191149,192297,193625,195250,197404,199287,200898,202187,203028,203904,204691,206069,207241,209085,210535,212103,213322,215121,216977,218557,219985,221548,223091,224633,226370,227686,229200,230179,231240,231943,232871,234026,235454,236808,238124,239217,240043,240965,241774,242860,243760,244844,245802,247140,248028,248978,249606,250320,250774,251131,251670,252353,253181,254006,254943,255312,256073,256799,258240,259398,260808,261902,263091,264367,265817,267367,268637,270305,272178,274354,276100,278023,280245,282884,285226,287242,289569,292079,295155,298533,302480,305547,308969,312273,316226,320719,325774,331456,336601,341599,346809,352062,356377,361402,365730,370682,375158,379582,383891,387433,390908,394530,397293,399047,400161,401945,404824,408309,410613,411782,411347,411674,411464,409862,407213,405103,403565,401215,397968,393732,389267,384601,380421,375336,370274,365619,361528,356907,352997,348602,344420,338349,333457,329509,327485,325961,324627,324039,323730,323503,321419,319478,317507,317710,318148,317019,314212,310408,307357,303614,299934,296614,294498,293166,290833,287930,282982,279365,275783,273742,271330,269234,267280,265599,264606,262639,262035,261614,263634,266014,268972,271370,273864,276872,280329,283293,285277,288613,292714,297714,301929,304924,308384,311854,315734,318569,320796,323196,326086,328702,329878,330658,330924,333204,334607,335890,336497,338459,340733,343579,346821,349227,351953,354021,357522,359945,362848,366718,371059,375021,378477,381563,384279,387835,391946,396462,400283,404087,408208,411774,415417,418603,423153,427910,432638,436906,440704,445530,450529,456388,462423,467813,472297,477466,481774,486952,492062,498715,505029,510237,514322,516688,516975,516514,517533,518237,518503,517278,516541,514765,513247,511365,512570,514062,516610,517579,517986,518161,520618,525879,532020,537491,542998,547504,550517,553050,557950,565022,572502,580798,588187,594455,600472,608116,616580,627290
394865,16,"Minneapolis-St Paul, MN",Msa,MN,120160,119927,119819,119695,119771,120040,120342,120796,121185,121659,122156,122694,123166,123789,124497,125262,125823,126261,126717,127155,127660,128177,128704,129338,130075,130817,131480,131982,132590,133082,133773,134443,135483,136463,137441,138289,139319,140630,142126,143673,145180,146861,148279,149347,150148,151134,152629,154219,155727,157142,158384,159856,161298,162881,164538,166832,168950,171022,172547,174461,176370,178282,180324,182378,184186,185922,187697,189606,191670,193818,195889,197433,198802,200082,201394,202571,204201,205766,207438,208727,210097,211452,212988,214753,216560,218283,219970,221515,223008,224324,225761,227229,228724,230123,231668,233191,234606,236082,237645,239371,240951,242664,244288,245933,247460,248881,250004,251149,252667,254281,255624,256920,258281,259536,260619,261447,262533,263478,264691,265494,265961,266193,266472,266761,266822,266865,266773,266637,266126,265654,265098,264953,264963,265168,265061,264470,263342,261883,260332,259197,258156,257292,255887,253987,251666,248916,246499,244226,242162,240167,238017,235399,232719,230051,227774,225507,223213,220971,218199,215862,214224,213481,213128,213161,213212,213022,212549,212609,212767,213324,213799,214207,214147,213288,212043,210106,207908,205706,203988,202024,200167,197888,196032,193894,191755,189570,187628,186172,185034,184041,182972,181969,181194,180993,181341,182071,182716,183861,185160,186834,188590,190655,192797,194958,196979,198386,199302,200302,202474,204852,207403,209691,212023,214139,215886,217296,218826,220382,222377,223970,225079,225612,225742,225613,225287,225100,225233,225868,226354,227603,228615,229982,230762,231490,232321,233153,234312,235309,236476,237593,239051,240255,241237,241862,242371,243299,244563,246367,247884,249515,250857,252073,252949,253823,255133,256862,258945,260799,262352,263346,264385,265300,266665,268238,270155,272107,274041,275673,277123,278255,279394,280713,281882,282977,283804,284755,285784,286711,287144,287757,288767,290374,291730,292438,293155,293763,294630,295715,296647,297992,299334,301236,302773,304301,306014,308374,310926,313755,316567,319247,322121,324900,328155,331152
395056,17,"San Diego, CA",Msa,CA,176576,176233,176045,175650,175468,175319,175156,174901,174669,174625,174643,174546,174306,174299,174534,174982,175282,175588,176177,177146,178431,179518,180780,182336,184426,186540,188452,190181,191945,194017,195863,197745,199452,201406,203162,204940,206432,208013,209489,211184,213099,214845,216956,218800,220592,222553,224810,227411,230242,232922,235689,238231,240906,244534,248361,252448,256151,259441,262892,266141,269266,272976,277163,281882,285639,288355,290086,291969,294330,297159,300159,302970,306080,308900,311822,315016,319049,323427,328572,334211,339852,345855,351578,359336,365612,371236,375762,380825,386321,389965,394998,399531,406102,411772,418329,421762,428634,437551,447747,455875,463651,477940,491154,503923,513236,523136,531211,539766,544584,549211,554905,562609,569126,570001,570449,571465,573053,573632,573765,574425,576424,576436,576792,575330,575850,574060,571667,567046,564012,561072,559809,556699,554242,551448,545479,539444,532524,529042,524798,522446,518639,514291,507593,501591,493513,484303,474606,467879,459611,452489,442934,434724,423916,415208,406101,399035,392717,389329,387511,381995,379430,374266,374714,373107,376051,378089,382436,384827,387015,387412,388710,391923,392322,392566,390224,389879,387765,384607,380695,378478,376157,374213,370772,368895,367156,366172,364515,361639,359427,358170,357809,355624,355185,355167,356610,356364,357724,359824,362271,365389,369136,374061,378381,385394,390426,395107,400997,408824,416925,424823,433153,442376,447588,451012,453416,456018,461070,467331,467849,466777,463921,464243,465584,463877,465136,466027,470185,471361,470176,469784,475081,479721,484321,484906,486200,488580,491490,494859,497424,501850,508907,511394,510510,510473,512155,515962,516961,520882,524264,528639,531338,533695,533292,536183,540847,547066,552898,556679,560102,561320,564276,567676,570938,574583,581139,587042,590597,589962,589424,590889,593358,595910,596269,596459,596192,595435,592303,590496,589987,593193,595915,599746,603142,604923,604761,604150,605090,607413,611528,616344,622486,626020,629536,631136,635086,641354,650677,661203,671764,682432,693465,704484,715548,729318
395121,18,"St. Louis, MO",Msa,MO,97665,97988,98211,98655,98966,99223,99466,99768,100134,100494,100821,101101,101381,101543,101761,102021,102453,102937,103425,103826,104189,104565,104982,105393,105710,106007,106263,106562,106884,107225,107581,107802,107935,108099,108388,108775,109248,109786,110305,110693,111006,111316,111611,112245,112871,113352,113483,113688,114146,114666,115225,115800,116393,117015,117714,118443,119157,119906,120830,121633,122180,122597,123162,123953,124776,125563,126283,126864,127507,128177,128937,129768,130619,131511,132284,132981,133654,134367,135130,135844,136555,137261,138055,138771,139582,140424,141300,142100,142870,143713,144508,145433,146466,147610,148515,149393,150165,150947,151627,152340,153158,153965,154851,155588,156156,156622,157212,157953,158739,159479,160293,161079,161916,162661,163365,164158,164995,165816,166532,167218,167859,168521,169078,169650,170082,170456,170755,170959,171189,171476,171876,172134,172338,172261,172231,172265,172331,172448,172392,172299,172023,171640,171086,170544,169970,169642,169106,168328,167536,166887,166523,166097,165689,165052,164237,163297,162434,161815,161425,160952,160227,159330,158512,157879,157331,157156,157288,157626,157808,157440,156957,156653,156619,156385,155918,155333,154666,153815,152874,151836,150744,149857,148847,147748,146479,145587,144827,144051,143356,142749,142089,141405,140757,140373,140273,140403,140620,140621,140577,140592,140757,140719,140992,141306,142208,142677,143066,143079,143080,143124,143176,143438,143596,144052,144272,144524,144394,144432,144521,144868,145513,146209,146896,147268,147564,147777,148022,148263,148388,148710,149094,149692,150069,150445,150769,151267,151749,152145,152468,153059,153750,154457,154953,155372,155922,156565,157281,157759,158331,159087,160098,160821,161457,162050,162766,163477,163966,164537,165069,165891,166781,167492,168006,168390,168855,169193,169819,170494,171381,171948,172580,173164,173624,174202,174799,175598,176581,177712,178627,179064,179554,179976,180265,180191,180223,180414,180726,181408,182126,183095,183660,184427,184976,186073,187461,189213,191063,192919,194881,196674,198536,200374,202826,205604
395148,19,"Tampa, FL",Msa,FL,89710,89736,89746,89853,90015,90243,90398,90502,90537,90651,90796,91052,91084,91162,91273,91590,91855,92013,92240,92537,92935,93204,93485,93719,94340,94891,95413,95515,95631,95808,96037,96349,96720,97214,97622,97855,98010,98309,98746,99241,99698,100196,100845,101409,101939,102380,102928,103583,104202,104743,105275,105970,106806,107630,108316,109065,109830,110628,111389,112151,112902,113757,114545,115359,116056,116827,117655,118480,119378,120289,121265,122253,123297,124264,125286,126266,127285,128275,129223,130245,131214,132233,133319,134520,135829,137152,138433,139712,141048,142286,143489,144605,145819,147336,148864,150473,151838,153269,154803,156290,158039,160024,162476,164996,167501,169929,172419,175127,178096,181171,184161,187452,190935,194796,198839,202915,207482,211704,215933,219820,223138,226344,229628,233047,235465,237253,238325,239700,239891,239766,238672,237292,236393,235794,234888,233432,231720,229444,226397,222871,219655,216450,213873,210808,207471,203286,199374,195628,191959,188601,185428,182355,179236,176018,172157,168691,165324,162425,159531,156455,153843,151376,149613,147765,146235,144889,144395,143770,143579,143403,143137,142917,142462,142011,140930,139751,138197,136559,134712,133247,131592,129642,127821,126058,124627,123126,121898,120903,120367,120225,120215,119963,119573,119546,119810,120344,120683,121198,121892,122878,123680,124420,125024,126094,127645,129317,130753,132097,133794,135644,137623,139482,141287,142775,144188,145359,146189,146945,148000,149058,150092,150758,151342,151641,152185,153232,154478,155643,156571,157585,158331,159296,160001,161230,162338,163630,164910,166254,167417,168755,170436,172409,174233,175590,177047,178202,179645,181036,182584,183742,185339,186895,188462,189317,190262,191811,193625,195554,197155,198863,200218,201623,202834,203938,204994,206721,208812,210604,211864,213077,214174,215263,216460,217748,218764,219984,221104,221675,221889,222184,223201,224047,225233,225823,226477,227079,227901,228659,229469,230799,232555,234327,235978,237667,239580,242163,244946,247971,251265,254821,258719,262703,266819,271353
